enrollment_id,resident_id,benefit_type,enrollment_date,activation_date,cancellation_date,monthly_fee
E00468,R00135,pest_control,2022-11-28,,,8
E00469,R00135,rewards_program,2022-10-25,2022-10-30,,0
E00470,R00135,renters_insurance,2022-11-21,2022-11-24,2023-01-01,15
E00471,R00135,air_filter,2022-10-29,2022-11-12,,12
E00472,R00135,credit_building,2022-10-31,2022-11-10,2023-03-20,5
E00473,R00136,pest_control,2022-12-21,,,8
E00474,R00136,credit_building,2022-12-13,,,5
E00475,R00137,renters_insurance,2022-08-07,2022-08-15,,15
E00476,R00137,credit_building,2022-07-31,2022-08-12,2022-12-21,5
E00477,R00137,air_filter,2022-07-26,2022-07-30,,12
E00478,R00137,rewards_program,2022-09-06,2022-09-12,,0
E00479,R00138,air_filter,2022-09-19,2022-09-27,,12
E00480,R00138,renters_insurance,2022-08-13,2022-08-15,,15
E00481,R00138,rewards_program,2022-08-26,2022-09-04,2022-12-23,0
E00482,R00139,rewards_program,2024-08-09,,,0
E00483,R00139,air_filter,2024-10-16,2024-10-20,,12
E00484,R00139,credit_building,2024-07-28,2024-07-29,,5
E00485,R00139,pest_control,2024-07-29,,,8
E00486,R00140,pest_control,2022-12-09,,,8
E00487,R00140,renters_insurance,2022-12-17,,,15
E00488,R00140,air_filter,2022-12-13,2022-12-20,,12
E00489,R00140,rewards_program,2022-12-21,2022-12-27,,0
E00490,R00141,air_filter,2024-08-05,2024-08-05,,12
E00491,R00141,credit_building,2024-07-29,,,5
E00492,R00141,pest_control,2024-07-30,2024-08-03,,8
E00493,R00141,renters_insurance,2024-08-05,2024-08-07,,15
E00494,R00142,credit_building,2022-08-18,,,5
E00495,R00142,air_filter,2022-08-22,2022-08-27,,12
E00496,R00142,pest_control,2022-08-05,2022-08-15,2022-11-25,8
E00497,R00143,renters_insurance,2022-10-20,2022-10-31,,15
E00498,R00143,rewards_program,2022-11-09,2022-11-16,,0
E00499,R00143,credit_building,2022-11-05,2022-11-13,,5
E00500,R00144,pest_control,2022-12-12,,,8
E00501,R00144,renters_insurance,2022-11-29,2022-12-05,,15
E00502,R00144,credit_building,2022-12-11,2022-12-20,,5
E00503,R00144,rewards_program,2023-01-18,2023-01-22,2023-06-07,0
E00504,R00144,air_filter,2022-12-06,2022-12-07,,12
E00505,R00145,air_filter,2024-06-24,,,12
E00506,R00145,pest_control,2024-08-03,2024-08-03,,8
E00507,R00145,rewards_program,2024-08-14,2024-08-28,,0
E00508,R00145,credit_building,2024-06-27,2024-06-30,,5
E00509,R00146,renters_insurance,2023-01-24,2023-01-31,,15
E00510,R00146,credit_building,2023-01-14,2023-01-20,,5
E00511,R00146,pest_control,2023-02-02,2023-02-07,,8
E00512,R00147,air_filter,2024-01-03,2024-01-11,,12
E00513,R00147,credit_building,2023-12-23,2024-01-03,2024-04-04,5
E00514,R00147,pest_control,2023-12-21,,,8
E00515,R00147,rewards_program,2024-01-20,2024-01-21,,0
E00516,R00148,rewards_program,2024-02-23,2024-02-28,,0
E00517,R00148,credit_building,2024-02-08,2024-02-18,2024-04-17,5
E00518,R00148,renters_insurance,2024-02-12,2024-02-16,,15
E00519,R00149,pest_control,2023-09-07,2023-09-09,,8
E00520,R00149,rewards_program,2023-08-28,,,0
E00521,R00149,renters_insurance,2023-08-31,2023-09-05,,15
E00522,R00150,air_filter,2023-10-30,,,12
E00523,R00150,rewards_program,2023-10-29,2023-11-08,,0
E00524,R00150,credit_building,2023-10-23,2023-11-02,2023-12-31,5
E00525,R00150,pest_control,2023-10-30,,,8
E00526,R00150,renters_insurance,2023-12-07,,,15
E00527,R00151,rewards_program,2022-09-11,2022-09-16,2022-10-31,0
E00528,R00151,air_filter,2022-11-11,2022-11-19,,12
E00529,R00151,renters_insurance,2022-09-08,,,15
E00530,R00151,credit_building,2022-08-25,2022-08-26,,5
E00531,R00152,renters_insurance,2024-07-22,2024-07-22,,15
E00532,R00152,air_filter,2024-08-07,2024-08-14,,12
E00533,R00152,credit_building,2024-08-10,2024-08-13,2025-01-30,5
E00534,R00152,pest_control,2024-08-12,2024-08-25,,8
E00535,R00153,credit_building,2023-03-30,,,5
E00536,R00153,rewards_program,2023-04-25,2023-05-06,2023-07-26,0
E00537,R00153,air_filter,2023-05-04,2023-05-14,,12
E00538,R00153,renters_insurance,2023-03-25,2023-03-27,,15
E00539,R00154,rewards_program,2023-06-15,2023-06-20,,0
E00540,R00154,renters_insurance,2023-06-07,2023-06-07,,15
E00541,R00155,rewards_program,2024-01-27,2024-01-29,,0
E00542,R00155,air_filter,2024-01-09,2024-01-18,2024-03-17,12
E00543,R00155,renters_insurance,2024-01-16,2024-01-27,,15
E00544,R00155,pest_control,2024-01-23,,,8
E00545,R00156,credit_building,2023-08-13,2023-08-15,,5
E00546,R00156,rewards_program,2023-08-07,2023-08-14,,0
E00547,R00156,air_filter,2023-07-28,,,12
E00548,R00157,credit_building,2024-08-31,2024-09-03,2024-12-16,5
E00549,R00157,renters_insurance,2024-08-24,2024-08-26,,15
E00550,R00157,air_filter,2024-09-18,2024-09-28,,12
E00551,R00158,pest_control,2023-05-04,2023-05-05,,8
E00552,R00158,rewards_program,2023-05-11,,,0
E00553,R00159,credit_building,2024-05-24,2024-06-01,,5
E00554,R00159,renters_insurance,2024-05-21,2024-05-23,,15
E00555,R00160,pest_control,2024-10-10,,,8
E00556,R00160,rewards_program,2024-07-14,,,0
E00557,R00160,renters_insurance,2024-08-08,2024-08-19,,15
E00558,R00161,rewards_program,2023-04-14,,,0
E00559,R00161,renters_insurance,2023-04-11,2023-04-23,2023-07-25,15
E00560,R00161,air_filter,2023-04-29,2023-05-04,,12
E00561,R00161,credit_building,2023-05-09,2023-05-17,,5
E00562,R00162,renters_insurance,2022-11-16,2022-11-27,,15
E00563,R00162,pest_control,2022-11-01,2022-11-07,,8
E00564,R00162,credit_building,2022-11-06,2022-11-09,,5
E00565,R00163,rewards_program,2022-10-31,2022-11-13,,0
E00566,R00163,renters_insurance,2022-12-27,,,15
E00567,R00163,pest_control,2022-11-05,,,8
E00568,R00163,air_filter,2022-10-21,,,12
E00569,R00163,credit_building,2022-10-20,2022-10-24,,5
E00570,R00164,pest_control,2024-08-12,,,8
E00571,R00164,rewards_program,2024-07-26,2024-07-26,,0
E00572,R00164,air_filter,2024-07-14,2024-07-14,,12
E00573,R00164,renters_insurance,2024-07-31,,,15
E00574,R00165,renters_insurance,2022-08-16,2022-08-29,2022-11-29,15
E00575,R00165,pest_control,2022-08-27,,,8
E00576,R00165,rewards_program,2022-09-07,2022-09-18,,0
E00577,R00166,credit_building,2022-08-25,2022-09-03,,5
E00578,R00166,rewards_program,2022-08-29,,,0
E00579,R00166,pest_control,2022-10-25,,,8
E00580,R00167,rewards_program,2022-11-21,2022-11-30,,0
E00581,R00167,air_filter,2022-12-21,,,12
E00582,R00167,pest_control,2023-01-22,2023-02-04,2022-12-29,8
E00583,R00167,credit_building,2022-11-11,2022-11-14,,5
E00584,R00168,pest_control,2024-06-20,2024-06-24,,8
E00585,R00168,credit_building,2024-04-30,2024-05-04,,5
E00586,R00168,renters_insurance,2024-06-03,2024-06-14,,15
E00587,R00169,renters_insurance,2022-09-01,2022-09-04,2022-12-28,15
E00588,R00169,pest_control,2022-09-02,2022-09-09,,8
E00589,R00169,rewards_program,2022-09-08,2022-09-08,,0
E00590,R00169,credit_building,2022-09-21,2022-10-03,2023-01-13,5
E00591,R00170,renters_insurance,2023-07-31,,,15
E00592,R00170,air_filter,2023-08-05,2023-08-06,,12
E00593,R00170,pest_control,2023-10-13,2023-10-19,2024-03-29,8
E00594,R00171,pest_control,2022-08-08,2022-08-13,,8
E00595,R00171,renters_insurance,2022-07-31,2022-08-03,,15
E00596,R00171,credit_building,2022-08-17,2022-08-29,,5
E00597,R00171,air_filter,2022-09-19,2022-09-23,,12
E00598,R00172,air_filter,2022-10-18,2022-10-28,,12
E00599,R00172,rewards_program,2022-07-25,2022-07-25,,0
E00600,R00172,credit_building,2022-08-24,2022-08-26,,5
E00601,R00173,credit_building,2024-05-30,2024-05-31,,5
E00602,R00173,pest_control,2024-04-10,2024-04-23,,8
E00603,R00173,air_filter,2024-04-02,2024-04-07,,12
E00604,R00173,rewards_program,2024-05-24,2024-06-03,,0
E00605,R00174,rewards_program,2023-11-07,2023-11-16,2024-03-17,0
E00606,R00174,credit_building,2023-10-17,2023-10-23,,5
E00607,R00175,renters_insurance,2022-09-30,,,15
E00608,R00175,credit_building,2022-12-16,2022-12-16,,5
E00609,R00175,pest_control,2022-10-09,,,8
E00610,R00175,air_filter,2022-10-15,2022-10-29,,12
E00611,R00176,credit_building,2022-11-01,2022-11-10,,5
E00612,R00176,air_filter,2022-10-11,,,12
E00613,R00176,rewards_program,2022-10-24,,,0
E00614,R00177,air_filter,2022-07-19,2022-07-19,2022-09-04,12
E00615,R00177,pest_control,2022-07-17,2022-07-21,,8
E00616,R00177,renters_insurance,2022-07-12,2022-07-17,,15
E00617,R00177,credit_building,2022-07-24,2022-07-30,,5
E00618,R00178,credit_building,2023-09-06,,,5
E00619,R00178,pest_control,2023-09-19,2023-09-19,,8
E00620,R00178,rewards_program,2023-09-22,2023-10-03,,0
E00621,R00178,air_filter,2023-08-26,2023-08-27,,12
E00622,R00179,air_filter,2023-09-14,,,12
E00623,R00179,rewards_program,2023-09-12,2023-09-22,,0
E00624,R00179,pest_control,2023-09-02,,,8
E00625,R00180,rewards_program,2024-04-30,2024-05-07,,0
E00626,R00180,credit_building,2024-06-21,2024-06-29,2024-09-20,5
E00627,R00180,air_filter,2024-04-13,2024-04-18,,12
E00628,R00180,renters_insurance,2024-05-09,2024-05-10,,15
E00629,R00181,rewards_program,2024-07-09,,,0
E00630,R00181,credit_building,2024-09-05,,,5
E00631,R00181,air_filter,2024-07-23,,,12
E00632,R00182,renters_insurance,2022-10-12,,,15
E00633,R00182,pest_control,2022-10-18,,,8
E00634,R00182,air_filter,2022-10-21,2022-10-22,,12
E00635,R00183,rewards_program,2022-07-15,2022-07-19,,0
E00636,R00183,credit_building,2022-08-09,2022-08-21,,5
E00637,R00183,renters_insurance,2022-10-03,2022-10-08,,15
E00638,R00183,pest_control,2022-07-25,,,8
E00639,R00183,air_filter,2022-07-19,2022-08-01,,12
E00640,R00184,renters_insurance,2023-07-13,2023-07-15,,15
E00641,R00184,rewards_program,2023-07-14,2023-07-15,,0
E00642,R00184,credit_building,2023-07-02,2023-07-10,,5
E00643,R00185,pest_control,2024-01-07,2024-01-18,2024-07-04,8
E00644,R00185,rewards_program,2024-01-15,2024-01-18,,0
E00645,R00185,air_filter,2024-01-04,2024-01-09,,12
E00646,R00185,renters_insurance,2023-12-29,,,15
E00647,R00186,credit_building,2022-09-20,2022-10-01,,5
E00648,R00186,renters_insurance,2022-10-07,2022-10-07,,15
E00649,R00186,air_filter,2022-09-29,2022-09-29,,12
E00650,R00186,pest_control,2022-10-07,2022-10-18,,8
E00651,R00187,rewards_program,2023-02-02,,,0
E00652,R00187,credit_building,2023-01-09,2023-01-23,,5
E00653,R00187,renters_insurance,2023-01-24,2023-01-26,,15
E00654,R00188,pest_control,2025-01-23,,,8
E00655,R00188,air_filter,2024-11-05,2024-11-12,,12
E00656,R00188,rewards_program,2024-11-02,,,0
E00657,R00188,credit_building,2024-11-08,2024-11-15,,5
E00658,R00189,renters_insurance,2024-02-12,2024-02-19,,15
E00659,R00189,credit_building,2024-02-23,2024-02-26,,5
E00660,R00189,air_filter,2024-02-18,2024-02-20,,12
E00661,R00189,rewards_program,2024-02-13,,,0
E00662,R00190,credit_building,2024-07-09,,,5
E00663,R00190,rewards_program,2024-07-09,,,0
E00664,R00190,air_filter,2024-07-24,2024-08-02,,12
E00665,R00191,pest_control,2023-08-18,2023-08-23,2023-10-30,8
E00666,R00191,air_filter,2023-08-28,,,12
E00667,R00191,renters_insurance,2023-08-20,2023-08-28,,15
E00668,R00191,credit_building,2023-09-03,2023-09-03,2024-01-02,5
E00669,R00192,credit_building,2023-06-17,2023-06-24,,5
E00670,R00192,pest_control,2023-06-19,2023-06-27,,8
E00671,R00192,air_filter,2023-06-16,,,12
E00672,R00192,rewards_program,2023-06-18,2023-07-02,,0
E00673,R00193,credit_building,2023-07-04,2023-07-04,,5
E00674,R00193,pest_control,2023-07-01,,,8
E00675,R00193,air_filter,2023-07-08,,,12
E00676,R00193,renters_insurance,2023-07-08,2023-07-10,,15
E00677,R00193,rewards_program,2023-07-14,2023-07-25,,0
E00678,R00194,credit_building,2024-01-23,2024-02-06,,5
E00679,R00194,rewards_program,2024-01-11,2024-01-21,,0
E00680,R00194,renters_insurance,2024-01-14,2024-01-28,,15
E00681,R00195,air_filter,2023-01-07,2023-01-17,,12
E00682,R00195,pest_control,2023-02-25,2023-03-03,,8
E00683,R00195,renters_insurance,2022-12-13,,,15
E00684,R00195,credit_building,2022-12-25,2023-01-07,,5
E00685,R00195,rewards_program,2023-01-05,,,0
E00686,R00196,air_filter,2024-10-02,,,12
E00687,R00196,pest_control,2024-10-06,2024-10-10,2024-12-31,8
E00688,R00197,pest_control,2024-06-05,2024-06-09,,8
E00689,R00197,credit_building,2024-06-11,2024-06-23,,5
E00690,R00197,air_filter,2024-06-08,2024-06-17,,12
E00691,R00197,rewards_program,2024-08-07,2024-08-10,,0
E00692,R00198,air_filter,2022-07-21,2022-07-26,,12
E00693,R00198,renters_insurance,2022-07-31,,,15
E00694,R00199,renters_insurance,2023-11-29,2023-12-13,,15
E00695,R00199,rewards_program,2023-12-06,2023-12-06,,0
E00696,R00199,pest_control,2023-11-25,2023-12-02,2024-03-17,8
E00697,R00199,credit_building,2023-12-04,2023-12-10,,5
E00698,R00200,air_filter,2024-09-02,2024-09-04,,12
E00699,R00200,renters_insurance,2024-08-27,2024-09-01,,15
E00700,R00200,rewards_program,2024-09-21,2024-09-25,,0
E00701,R00200,pest_control,2024-09-05,2024-09-14,,8
E00702,R00201,rewards_program,2022-09-21,2022-10-03,,0
E00703,R00201,air_filter,2022-09-16,,,12
E00704,R00201,renters_insurance,2022-09-09,2022-09-09,,15
E00705,R00202,renters_insurance,2024-01-22,2024-02-02,,15
E00706,R00202,credit_building,2023-12-27,2024-01-02,,5
E00707,R00202,air_filter,2023-12-26,2024-01-01,,12
E00708,R00203,credit_building,2024-05-22,2024-05-26,,5
E00709,R00203,rewards_program,2024-04-25,2024-05-01,2024-06-24,0
E00710,R00203,air_filter,2024-04-24,2024-04-28,,12
E00711,R00204,renters_insurance,2023-07-05,2023-07-09,,15
E00712,R00204,pest_control,2023-05-12,,,8
E00713,R00204,rewards_program,2023-06-28,2023-07-08,,0
E00714,R00205,air_filter,2024-06-18,,,12
E00715,R00205,rewards_program,2024-06-24,2024-07-03,2024-08-26,0
E00716,R00205,renters_insurance,2024-07-24,,,15
E00717,R00206,air_filter,2023-07-11,,,12
E00718,R00206,renters_insurance,2023-07-09,2023-07-18,,15
E00719,R00206,pest_control,2023-07-11,,,8
E00720,R00206,credit_building,2023-07-26,2023-08-02,,5
E00721,R00207,air_filter,2023-09-07,,,12
E00722,R00207,credit_building,2023-09-02,2023-09-14,,5
E00723,R00207,rewards_program,2023-09-10,2023-09-18,,0
E00724,R00207,renters_insurance,2023-09-03,,,15
E00725,R00207,pest_control,2023-09-22,2023-09-22,,8
E00726,R00208,air_filter,2023-10-20,,,12
E00727,R00208,credit_building,2023-10-22,2023-11-04,,5
E00728,R00208,rewards_program,2023-11-05,2023-11-11,,0
E00729,R00209,credit_building,2023-08-03,2023-08-08,,5
E00730,R00209,air_filter,2023-08-13,2023-08-18,,12
E00731,R00209,renters_insurance,2023-08-03,2023-08-03,,15
E00732,R00209,rewards_program,2023-07-28,,,0
E00733,R00209,pest_control,2023-07-27,2023-07-27,,8
E00734,R00210,renters_insurance,2022-12-16,2022-12-27,,15
E00735,R00210,credit_building,2022-12-31,,,5
E00736,R00210,pest_control,2022-12-13,2022-12-25,,8
E00737,R00210,air_filter,2023-01-23,,,12
E00738,R00211,pest_control,2023-02-15,,,8
E00739,R00211,air_filter,2023-02-11,,,12
E00740,R00211,credit_building,2023-02-18,2023-02-19,,5
E00741,R00211,rewards_program,2023-01-30,2023-02-01,,0
E00742,R00212,pest_control,2024-01-11,2024-01-22,2024-02-27,8
E00743,R00212,renters_insurance,2024-01-05,,,15
E00744,R00212,rewards_program,2024-01-20,2024-01-21,,0
E00745,R00213,renters_insurance,2023-12-22,2023-12-27,,15
E00746,R00213,credit_building,2024-01-03,2024-01-04,,5
E00747,R00213,pest_control,2023-12-29,2024-01-01,,8
E00748,R00213,air_filter,2023-12-28,2024-01-11,,12
E00749,R00213,rewards_program,2023-12-08,2023-12-19,,0
E00750,R00214,rewards_program,2023-12-14,2023-12-24,,0
E00751,R00214,pest_control,2023-12-15,2023-12-19,,8
E00752,R00214,air_filter,2023-12-25,2023-12-27,,12
E00753,R00215,rewards_program,2024-09-03,2024-09-12,,0
E00754,R00215,air_filter,2024-09-03,,,12
E00755,R00215,renters_insurance,2024-09-12,2024-09-14,2024-12-20,15
E00756,R00215,credit_building,2024-09-02,,,5
E00757,R00215,pest_control,2024-09-16,,,8
E00758,R00216,pest_control,2024-10-20,2024-10-22,,8
E00759,R00216,rewards_program,2024-10-03,2024-10-04,2024-12-19,0
E00760,R00217,credit_building,2023-10-20,,,5
E00761,R00217,renters_insurance,2023-08-15,2023-08-22,,15
E00762,R00217,air_filter,2023-08-16,2023-08-16,,12
E00763,R00217,pest_control,2023-08-15,,,8
E00764,R00217,rewards_program,2023-08-17,,,0
E00765,R00218,credit_building,2024-09-24,2024-10-05,,5
E00766,R00218,rewards_program,2024-10-06,,,0
E00767,R00218,renters_insurance,2024-10-08,2024-10-09,,15
E00768,R00218,air_filter,2024-09-23,2024-10-01,,12
E00769,R00219,rewards_program,2024-10-04,2024-10-17,,0
E00770,R00219,renters_insurance,2024-11-08,2024-11-10,2025-01-15,15
E00771,R00219,pest_control,2024-10-12,2024-10-18,2024-12-18,8
E00772,R00219,credit_building,2024-09-24,2024-10-05,,5
E00773,R00220,air_filter,2024-02-18,2024-02-19,,12
E00774,R00220,rewards_program,2024-01-24,2024-02-05,,0
E00775,R00220,pest_control,2024-01-29,2024-02-03,,8
E00776,R00220,credit_building,2024-02-01,2024-02-07,2024-06-01,5
E00777,R00221,rewards_program,2022-10-28,2022-11-03,,0
E00778,R00221,renters_insurance,2022-11-04,2022-11-12,,15
E00779,R00221,credit_building,2022-11-03,2022-11-07,2022-12-14,5
E00780,R00221,pest_control,2022-10-18,,,8
E00781,R00222,air_filter,2024-09-15,2024-09-18,,12
E00782,R00222,rewards_program,2024-08-13,2024-08-25,,0
E00783,R00222,credit_building,2024-08-23,2024-08-26,2025-01-03,5
E00784,R00222,pest_control,2024-09-22,2024-09-30,,8
E00785,R00223,pest_control,2023-11-30,2023-12-09,,8
E00786,R00223,air_filter,2023-11-27,,,12
E00787,R00223,rewards_program,2023-11-21,,,0
E00788,R00224,renters_insurance,2023-07-01,2023-07-01,,15
E00789,R00224,rewards_program,2023-06-30,2023-07-12,,0
E00790,R00224,credit_building,2023-08-22,,,5
E00791,R00224,air_filter,2023-08-27,2023-09-06,2023-08-14,12
E00792,R00224,pest_control,2023-06-19,,,8
E00793,R00225,air_filter,2023-10-17,,,12
E00794,R00225,renters_insurance,2023-09-08,2023-09-10,,15
E00795,R00225,pest_control,2023-08-25,2023-08-27,,8
E00796,R00225,rewards_program,2023-08-21,2023-08-29,,0
E00797,R00226,rewards_program,2022-11-11,2022-11-16,,0
E00798,R00226,air_filter,2022-10-07,2022-10-17,,12
E00799,R00226,pest_control,2022-09-20,2022-10-02,2022-12-01,8
E00800,R00226,credit_building,2022-09-24,,,5
E00801,R00227,rewards_program,2023-11-09,2023-11-11,,0
E00802,R00227,credit_building,2023-11-05,2023-11-19,2024-05-15,5
E00803,R00228,air_filter,2023-04-27,2023-05-08,,12
E00804,R00228,credit_building,2023-04-28,2023-05-12,,5
E00805,R00228,rewards_program,2023-04-17,2023-04-28,,0
E00806,R00229,pest_control,2023-08-10,2023-08-11,,8
E00807,R00229,rewards_program,2023-08-13,2023-08-20,,0
E00808,R00229,air_filter,2023-08-27,,,12
E00809,R00229,renters_insurance,2023-08-22,2023-08-22,,15
E00810,R00229,credit_building,2023-08-24,2023-09-06,,5
E00811,R00230,air_filter,2024-04-25,2024-05-02,,12
E00812,R00230,pest_control,2024-05-11,2024-05-13,,8
E00813,R00230,rewards_program,2024-04-23,2024-05-01,2024-06-11,0
E00814,R00230,credit_building,2024-04-18,2024-04-22,,5
E00815,R00230,renters_insurance,2024-04-24,2024-04-25,2024-06-11,15
E00816,R00231,rewards_program,2023-03-20,2023-03-25,,0
E00817,R00231,credit_building,2023-03-18,2023-03-25,,5
E00818,R00231,air_filter,2023-05-11,2023-05-17,,12
E00819,R00231,renters_insurance,2023-03-14,2023-03-22,,15
E00820,R00231,pest_control,2023-03-23,,,8
E00821,R00232,pest_control,2022-08-27,2022-08-28,,8
E00822,R00232,renters_insurance,2022-09-03,,,15
E00823,R00232,air_filter,2022-08-31,2022-09-05,,12
E00824,R00232,rewards_program,2022-08-24,2022-09-03,,0
E00825,R00233,air_filter,2023-02-04,2023-02-14,,12
E00826,R00233,renters_insurance,2023-02-08,2023-02-22,,15
E00827,R00233,credit_building,2023-02-21,,,5
E00828,R00234,air_filter,2022-09-30,,,12
E00829,R00234,rewards_program,2022-10-11,,,0
E00830,R00234,pest_control,2022-10-29,,,8
E00831,R00235,air_filter,2024-11-16,2024-11-23,,12
E00832,R00235,credit_building,2024-09-15,2024-09-16,2024-10-27,5
E00833,R00235,renters_insurance,2024-09-21,2024-09-24,,15
E00834,R00235,rewards_program,2024-09-11,2024-09-22,,0
E00835,R00236,rewards_program,2022-09-28,2022-09-29,,0
E00836,R00236,pest_control,2022-09-24,2022-10-05,,8
E00837,R00236,air_filter,2022-09-16,2022-09-25,,12
E00838,R00237,air_filter,2024-05-24,2024-05-26,,12
E00839,R00237,credit_building,2024-05-22,2024-06-05,,5
E00840,R00237,pest_control,2024-04-30,2024-05-13,,8
E00841,R00238,renters_insurance,2024-08-27,2024-08-31,,15
E00842,R00238,pest_control,2024-11-16,,,8
E00843,R00238,rewards_program,2024-09-02,2024-09-06,,0
E00844,R00239,pest_control,2024-02-07,2024-02-20,,8
E00845,R00239,air_filter,2024-02-07,2024-02-17,,12
E00846,R00239,renters_insurance,2024-02-17,2024-03-01,,15
E00847,R00239,credit_building,2024-03-04,,,5
E00848,R00240,rewards_program,2023-09-01,2023-09-14,,0
E00849,R00240,credit_building,2023-10-07,2023-10-15,,5
E00850,R00240,renters_insurance,2023-08-07,2023-08-18,,15
E00851,R00241,credit_building,2024-07-03,2024-07-05,,5
